t,Ekin,enst
0.0000000000000000,0.0000000000000000,0.0000000000000000
t,Ekin,enst
0.0000000000000000,0.0000000000000000,0.0000000000000000
t,Ekin,enst
0.0000000000000000,0.0000000000000000,0.0000000000000000
0.50000000000000037E-1,0.91434840891153619E-3,64.226149795377125
0.10000000000000007,0.13737915704012010E-2,45.462698980867103
0.15000000000000011,0.17076743779999950E-2,38.557775923578106
0.20000000000000015,0.19692357203620445E-2,34.759005209802304
0.25000000000000017,0.21936577422236136E-2,32.309480328244227
0.30000000000000021,0.23956228316427569E-2,30.605529064220217
t,Ekin,enst
0.0000000000000000,0.0000000000000000,0.0000000000000000
t,Ekin,enst
0.0000000000000000,0.0000000000000000,0.0000000000000000
0.50000000000000037E-1,0.91434840891153619E-3,64.226149795377125
0.10000000000000007,0.13737915704012010E-2,45.462698980867103
0.15000000000000011,0.17076743779999950E-2,38.557775923578106
0.20000000000000015,0.19692357203620445E-2,34.759005209802304
0.25000000000000017,0.21936577422236136E-2,32.309480328244227
0.30000000000000021,0.23956228316427569E-2,30.605529064220217
0.35000000000000026,0.25810859747394366E-2,29.339721747050135
0.40000000000000030,0.27534223919993858E-2,28.354953253017744
0.45000000000000034,0.29150989251353360E-2,27.569481761659922
0.50000000000000033,0.30689570782682740E-2,26.973142557335517
0.55000000000000038,0.32157189667357516E-2,26.528517330570327
0.60000000000000042,0.33556923312343789E-2,26.203423289579405
0.65000000000000047,0.34894904817481514E-2,25.970468316734326
0.70000000000000051,0.36175601319194603E-2,25.782105429955834
0.75000000000000056,0.37403233850321154E-2,25.607318178925574
0.80000000000000060,0.38582567604666072E-2,25.441157543999360
0.85000000000000064,0.39720234540144041E-2,25.289047063014923
0.90000000000000069,0.40825158157399150E-2,25.159487103007283
0.95000000000000073,0.41905364110354287E-2,25.059430574783910
1.0000000000000007,0.42965026220221792E-2,24.991746481285297
t,Ekin,enst
0.0000000000000000,0.0000000000000000,0.0000000000000000
0.50000000000000037E-1,0.0000000000000000,0.0000000000000000
t,Ekin,enst
0.0000000000000000,0.0000000000000000,0.0000000000000000
0.50000000000000037E-1,0.91434840891153619E-3,64.226149795377125
0.10000000000000007,0.13737915704012010E-2,45.462698980867103
0.15000000000000011,0.17076743779999950E-2,38.557775923578106
0.20000000000000015,0.19692357203620445E-2,34.759005209802304
0.25000000000000017,0.21936577422236136E-2,32.309480328244227
0.30000000000000021,0.23956228316427569E-2,30.605529064220217
0.35000000000000026,0.25810859747394366E-2,29.339721747050135
0.40000000000000030,0.27534223919993858E-2,28.354953253017744
0.45000000000000034,0.29150989251353360E-2,27.569481761659922
0.50000000000000033,0.30689570782682740E-2,26.973142557335517
0.55000000000000038,0.32157189667357516E-2,26.528517330570327
0.60000000000000042,0.33556923312343789E-2,26.203423289579405
0.65000000000000047,0.34894904817481514E-2,25.970468316734326
0.70000000000000051,0.36175601319194603E-2,25.782105429955834
0.75000000000000056,0.37403233850321154E-2,25.607318178925574
0.80000000000000060,0.38582567604666072E-2,25.441157543999360
0.85000000000000064,0.39720234540144041E-2,25.289047063014923
0.90000000000000069,0.40825158157399150E-2,25.159487103007283
0.95000000000000073,0.41905364110354287E-2,25.059430574783910
1.0000000000000007,0.42965026220221792E-2,24.991746481285297
t,Ekin,enst
0.0000000000000000,0.0000000000000000,0.0000000000000000
